0,1438
0,3530
0,8693
0,6312
0,8332
0,7811
0,6678
0,7228
0,0650
0,1317
0,3977
0,3984
0,4536
0,8117
0,0837
0,6081
0,0094
0,4213
0,2616
0,6533
0,5780
0,6331
0,9832
0,6236
0,2332
0,4111
0,4563
0,0248
0,9579
0,6262
0,4384
0,6116
0,2858
0,5639
0,5199
0,0461
0,6395
0,4885
0,5670
0,7646
0,3651
0,8246
0,1021
0,0607
0,7922
0,5441
0,9566
0,5235
0,3303
0,0771
0,0870
0,8686
0,5759
0,4673
0,8933
0,5260
0,5277
0,6619
0,2570
0,2901
0,9033
0,3155
0,9087
0,7418
0,5651
0,6146
0,5226
0,2592
0,4638
0,6170
0,7121
0,2202
0,3847
0,3720
0,3694
0,1641
0,9556
0,4446
0,1011
0,9818
0,5131
0,5092
0,2013
0,8926
0,4707
0,1617
0,7662
0,4914
0,7960
0,8442
0,6495
0,2780
0,9481
0,8524
0,2969
0,4402
0,7537
0,5046
0,8381
0,1679
0,2557
0,1875
0,8031
0,4047
0,9510
0,0814
0,4265
0,6721
0,0622
0,9106
0,8918
0,4076
0,1800
0,2110
0,6584
0,9806
0,4183
0,0247
0,9500
0,0025
0,9737
0,8736
0,9707
0,6367
0,2674
0,1112
0,7792
0,5178
0,8803
0,4996
0,4434
0,0064
0,0528
0,1685
0,3030
0,9218
0,7761
0,2730
0,5533
0,6830
0,9228
0,8550
0,5022
0,6486
0,2069
0,3347
0,4245
0,5142
0,5960
0,0542
0,2790
0,0270
0,1316
0,3898
0,7747
0,1625
0,8293
0,4732
0,3591
0,3509
0,7035
0,5413
0,7356
0,0756
0,9686
0,4709
0,1775
0,0136
0,0737
0,8186
0,6284
0,6121
0,3252
0,6745
0,2517
0,8717
0,8207
0,7942
0,7020
0,4229
0,3879
0,6247
0,3200
0,2640
0,8428
0,5390
0,5540
0,7383
0,2887
0,7928
0,5915
0,6989
0,1781
0,0609
0,8080
0,7916
0,4968
0,2223
0,5505
0,4619
0,4670
0,8696
0,6549
0,7043
0,6044
0,7173
0,6308
0,8016
0,2863
0,6033
0,6305
0,7779
0,4152
0,7800
0,5810
0,8699
0,6786
0,5754
0,4278
0,7748
0,1704
0,4530
0,7643
0,3414
0,9535
0,2788
0,0112
0,8424
0,5074
0,0592
0,6738
0,1965
0,5136
0,5487
0,3198
0,2482
0,5953
0,9989
0,8631
0,1417
0,1872
0,7794
0,5336
0,1277
0,0819
0,4660
0,7907
0,4257
0,6090
0,0805
0,3554
0,0588
0,6422
0,7016
0,3913
0,8931
0,5102
0,2802
0,1217
0,6082
0,0173
0,3658
0,8799
0,4681
0,9564
0,5077
0,0829
0,5449
0,0198
0,5632
0,4646
0,6801
0,6938
0,7755
0,2257
0,8190
0,6600
0,1070
0,4476
0,3380
0,6851
0,0886
0,9949
0,5473
0,2093
0,5242
0,3855
0,4352
0,3590
0,3430
0,0798
0,3002
0,7007
0,3202
0,2797
0,0823
0,4975
0,2776
0,9165
0,3576
0,2325
0,3558
0,0904
0,1370
0,8161
0,4310
0,0274
0,1632
0,8846
0,8391
0,2469
0,4927
0,8986
0,9444
0,5603
0,2356
0,6006
0,4173
0,9458
0,6709
0,9675
0,3841
0,3246
0,6271
0,5095
0,2250
0,7637
0,2941
0,2191
0,2979
0,5192
0,9908
0,2236
0,6532
0,5701
0,0093
0,3423
0,0245
0,9342
0,7550
0,6072
0,9384
0,0866
0,8370
0,0811
0,4028
0,8010
0,2389
0,8611
0,9838
0,6710
0,9754
0,0078
0,1581
0,4819
0,0460
0,6317
0,8727
0,8996
0,0234
0,8474
0,9022
0,2286
0,0479
0,7817
0,7152
0,4650
0,7117
0,1887
0,8978
0,8813
0,5786
0,6804
0,7175
0,6466
0,0490
0,8685
0,5680
0,8436
0,6022
0,5436
0,9172
0,4129
0,5984
0,2436
0,2322
0,3321
0,2192
0,3058
0,1429
0,2819
0,2560
0,2112
0,6742
0,2280
0,0006
0,4737
0,3986
0,4694
0,0591
0,6659
0,5728
0,2225
0,5663
0,7093
0,9992
0,8868
0,0128
0,0105
0,2897
0,8718
0,8286
0,4179
0,9932
0,4131
0,6142
0,4910
0,7644
0,3493
0,5772
0,5699
0,9936
0,4447
0,1090
0,6055
0,8042
0,4915
0,8039
0,4679
0,9407
0,2682
0,1743
0,7609
0,0730
0,7633
0,2625
0,7243
0,1834
0,4794
0,8486
0,9969
0,7052
0,6755
0,3307
0,1087
0,5818
0,9331
0,6682
0,7543
0,5519
0,5725
0,1988
0,6952
0,8860
0,9497
0,9788
0,2762
0,8059
0,6258
0,4069
0,1247
0,8450
0,7127
0,2676
0,1270
0,0266
0,1000
0,8950
0,6602
0,1227
0,6871
0,2465
0,4611
0,4038
0,8800
0,4760
0,5802
0,8067
0,6889
0,3886
0,6799
0,6781
0,5359
0,3093
0,4192
0,0958
0,5634
0,4804
0,9275
0,2261
0,8505
0,1469
0,5977
0,1884
0,8741
0,0101
0,9739
0,8894
0,2181
0,2189
0,2821
0,2717
0,4507
0,5827
0,0041
0,2369
0,7032
0,5176
0,8645
0,2522
0,9111
0,9313
0,5261
0,5355
0,2777
0,9244
0,9813
0,4736
0,3907
0,8457
0,7680
0,6336
0,0227
0,7921
0,5362
0,3329
0,2824
0,2954
0,3218
0,4061
0,0615
0,8554
0,5338
0,1435
0,3293
0,9982
0,8078
0,7758
0,2494
0,6901
0,4833
0,1565
0,3556
0,0746
0,8896
0,2339
0,4664
0,8222
0,9126
0,0497
0,9238
0,9340
0,7393
0,3677
0,0299
0,3606
0,4693
0,0512
0,0422
0,3316
0,1798
0,1952
0,4110
0,4484
0,4011
0,6668
0,6438
0,8280
0,3706
0,2588
0,4322
0,1221
0,6397
0,5043
0,8144
0,2968
0,4323
0,1300
0,2635
0,8033
0,4205
0,1984
0,6636
0,3912
0,8852
0,8865
0,9891
0,0894
0,0581
0,5869
0,3357
0,5035
0,7513
0,3151
0,8771
0,2470
0,5006
0,5223
0,2355
0,5927
0,7936
0,6547
0,6885
0,3570
0,1851
0,6136
0,4437
0,0301
0,3763
0,7088
0,9597
0,7683
0,6572
0,8859
0,9418
0,3551
0,0351
0,7711
0,8783
0,3417
0,9772
0,1499
0,8346
0,8916
0,3918
0,9326
0,6287
0,6358
0,1964
0,5057
0,9250
0,0287
0,2658
0,9849
0,7578
0,8283
0,3942
0,1220
0,6319
0,8885
0,1470
0,6056
0,8121
0,1152
0,0950
0,5002
0,4907
0,7407
0,4782
0,7538
0,5125
0,4618
0,4591
0,2459
0,4138
0,6695
0,8570
0,6601
0,1148
0,0634
0,0054
0,2633
0,7875
0,1731
0,6662
0,5964
0,0857
0,7660
0,4757
0,5565
0,9356
0,8656
0,3391
0,7719
0,9415
0,3314
0,1640
0,9478
0,8288
0,4337
0,2406
0,9953
0,5789
0,7041
0,5886
0,4699
0,0986
0,7844
0,9283
0,2892
0,8323
0,7100
0,0545
0,3027
0,8981
0,9049
0,4418
0,8801
0,4838
0,1960
0,4742
0,4380
0,5801
0,7988
0,0652
0,1475
0,6451
0,9306
0,4708
0,1696
0,3899
0,7826
0,7862
0,0704
0,5580
0,0541
0,2711
0,4033
0,8405
0,3574
0,2167
0,1084
0,5581
0,0619
0,8870
0,0286
0,2579
0,3612
0,5167
0,7934
0,6389
0,4411
0,8248
0,1179
0,3082
0,3323
0,2350
0,5532
0,6751
0,2991
0,6139
0,4674
0,9012
0,1497
0,8188
0,6442
0,8595
0,8575
0,6996
0,2334
0,4269
0,7037
0,5571
0,9830
0,6078
0,9858
0,8289
0,4416
0,8643
0,2364
0,6637
0,3991
0,5089
0,1776
0,0215
0,6974
0,0597
0,7133
0,3150
0,8692
0,6233
0,2095
0,5400
0,6330
0,9753
0,9999
0,9421
0,3787
0,8983
0,9207
0,6892
0,4123
0,5510
0,5014
0,5855
0,2252
0,7795
0,5415
0,7514
0,3230
0,5008
0,5381
0,4829
0,1249
0,8608
0,9601
0,7998
0,1442
0,3845
0,3562
0,1219
0,6240
0,2648
0,9059
0,5208
0,1171
0,2450
0,3427
0,0561
0,4290
0,8695
0,6470
0,0806
0,3633
0,6825
0,8833
0,7365
0,1466
0,5740
0,3173
0,0508
0,0106
0,3687
0,1088
0,5897
0,5568
0,9593
0,7367
0,1624
0,8214
0,8495
0,0680
0,3686
0,1009
0,9660
0,2657
0,9770
0,1341
0,5871
0,3515
0,7509
0,2835
0,3823
0,1825
0,4083
0,2352
0,5690
0,9225
0,8313
0,6311
0,8253
0,1574
0,4267
0,6879
0,3097
0,4508
0,5906
0,6278
0,5648
0,5909
0,6515
0,4359
0,4143
0,7089
0,9676
0,3920
0,9484
0,8761
0,1680
0,2636
0,8112
0,0442
0,4895
0,6460
0,0017
0,3421
0,0087
0,8686
0,5759
0,4673
0,8933
0,5260
0,5277
0,6619
0,2570
0,2901
0,9033
0,3155
0,9087
0,7418
0,5651
0,6146
0,5226
0,2592
0,4638
0,6170
0,7121
0,2202
0,3847
0,3720
0,3694
0,1641
0,9556
0,4446
0,1011
0,9818
0,5131
0,5092
0,2013
0,8926
0,4707
0,1617
0,7662
0,4914
0,7960
0,8442
0,6495
0,2780
0,9481
0,8524
0,2969
0,4402
0,7537
0,5046
0,8381
0,1679
0,2557
0,1875
0,8031
0,4047
0,9510
0,0814
0,4265
0,6721
0,0622
0,9106
0,8918
0,4076
0,1800
0,2110
0,6584
0,9806
0,4183
0,0247
0,9500
0,0025
0,9737
0,8736
0,9707
0,6367
0,2674
0,1112
0,7792
0,5178
0,8803
0,4996
0,4434
0,0064
0,0528
0,1685
0,3030
0,9218
0,7761
0,2730
0,5533
0,6830
0,9228
0,8550
0,5022
0,6486
0,2069
0,3347
0,4245
0,5142
0,5960
0,0542
0,2790
0,0270
0,1316
0,3898
0,7747
0,1625
0,8293
0,4732
0,3591
0,3509
0,7035
0,5413
0,7356
0,0756
0,9686
0,4709
0,1775
0,0136
0,0737
0,8186
0,6284
0,6121
0,3252
0,6745
